SD1,SD2,RF1,RF2,bitrate,freq,mag
0.1053690403373327,0.1017860229964013,0.09748012324941387,0.08599874916378436,0.234893,1.55625,0.014957
0.10000291238673077,0.09655295690358645,0.0935500094573936,0.08318140851927112,0.223136,1.4390625,0.014402
0.09970377759494889,0.09449840564169265,0.09855140071340147,0.08920333363279975,0.22984,1.184765625,0.02173
0.0903428082200569,0.08207888680297418,0.0873579643408989,0.07389386601712751,0.223069,2.24619140625,0.034498
0.08707111779173364,0.0778458480183981,0.08757570716173901,0.07486889659138024,0.220254,2.0615478515625,0.038511
0.10941235184391704,0.09100272294059773,0.10538335221563015,0.08241007917058146,0.305227,3.890386962890625,0.076852
0.07009688699020976,0.06046742577702137,0.07214901072886298,0.06051901838756468,0.186511,2.397596740722656,0.040198
0.0823972844276091,0.0740883816620135,0.08141397172554328,0.06914735693387289,0.206673,2.174399185180664,0.034686
0.044138061810764725,0.014481908330155963,0.07604045008977028,0.060138842328614855,0.21593,3.618599796295166,0.123801
