,3clients,5clients,10clients
0,0.5676012750313706,0.34209243930940303,0.17809100523177573
1,0.5859454326577794,0.345899672915235,0.16084242737510004
2,0.4501407844843616,0.3691119156340773,0.1530295212671563
3,0.4110285691289367,0.2514960792564632,0.11817613427587607
4,0.2804811815650836,0.1655759728488429,0.09602310973060647
5,0.20921149563121255,0.180375533169338,0.09665616693952772
6,0.054661587078067536,0.07072471619437347,0.025252745760550782
7,0.030719689664049345,0.03543480743352026,0.024655351910548802
8,0.0281478256471454,0.02550350662108645,0.03225381824738969
